{'qubits': 14, 'depth': 5, 'seconds': 0.011640724000244518, 'xeb': 0.8911894112268526, 'hog_prob': 1.0000006432423572, 'qv_pass': True, 'eplg': 0.0227762719991621}
{'qubits': 14, 'depth': 8, 'seconds': 0.013193809001677437, 'xeb': 0.7157560693452557, 'hog_prob': 0.9999998222140505, 'qv_pass': True, 'eplg': 0.040940327071746774}
{'qubits': 14, 'depth': 6, 'seconds': 0.012011155000436702, 'xeb': 0.6904151560143774, 'hog_prob': 1.0000003281518808, 'qv_pass': True, 'eplg': 0.059876188306017375}
{'qubits': 14, 'depth': 13, 'seconds': 0.014294883998445584, 'xeb': 0.6056229780283424, 'hog_prob': 0.996734960642844, 'qv_pass': True, 'eplg': 0.03784213519782653}
{'qubits': 14, 'depth': 11, 'seconds': 0.0137692620010057, 'xeb': 0.7485767485570656, 'hog_prob': 0.9437232726586444, 'qv_pass': True, 'eplg': 0.025982097286994965}
{'qubits': 14, 'depth': 7, 'seconds': 0.012337535999904503, 'xeb': 0.32415907942872046, 'hog_prob': 0.8992867149166628, 'qv_pass': True, 'eplg': 0.14864966176884753}
{'qubits': 14, 'depth': 4, 'seconds': 0.01217080599963083, 'xeb': 0.78004709985505, 'hog_prob': 0.9999999386268428, 'qv_pass': True, 'eplg': 0.060211326269383636}
{'qubits': 14, 'depth': 1, 'seconds': 0.01134795299913094, 'xeb': -0.12260760585658188, 'hog_prob': 0.34179676801431924, 'qv_pass': False, 'eplg': 1.122607605856582}
{'qubits': 14, 'depth': 3, 'seconds': 0.011963365999690723, 'xeb': 1.000000120292566, 'hog_prob': 1.000000295927748, 'qv_pass': True, 'eplg': 0}
{'qubits': 14, 'depth': 10, 'seconds': 0.014337743999931263, 'xeb': 0.7329176265220418, 'hog_prob': 0.9912914130059107, 'qv_pass': True, 'eplg': 0.030594416846079997}
{'qubits': 14, 'depth': 14, 'seconds': 0.01555961899975955, 'xeb': 0.7619554644927857, 'hog_prob': 1.0000014691406744, 'qv_pass': True, 'eplg': 0.019231747796396026}
{'qubits': 14, 'depth': 9, 'seconds': 0.01419814400105679, 'xeb': 0.6284151973729085, 'hog_prob': 0.9899375625714626, 'qv_pass': True, 'eplg': 0.050307595993079546}
{'qubits': 15, 'depth': 1, 'seconds': 0.022332934000587557, 'xeb': 0.4147398528699908, 'hog_prob': 0.375488279707497, 'qv_pass': False, 'eplg': 0.5852601471300092}
{'qubits': 15, 'depth': 4, 'seconds': 0.0229857769991213, 'xeb': 0.3059150556547135, 'hog_prob': 0.6189881261352639, 'qv_pass': False, 'eplg': 0.2562958364535669}
{'qubits': 15, 'depth': 3, 'seconds': 0.02189970200015523, 'xeb': 0.3037022580073099, 'hog_prob': 1.000000166012967, 'qv_pass': True, 'eplg': 0.3278245081650525}
{'qubits': 15, 'depth': 5, 'seconds': 0.023242027000378584, 'xeb': 0.3786728279825337, 'hog_prob': 0.8525252550566247, 'qv_pass': True, 'eplg': 0.1765204308801549}
{'qubits': 15, 'depth': 6, 'seconds': 0.02522194500124897, 'xeb': 0.4936137503219683, 'hog_prob': 0.9051494957641637, 'qv_pass': True, 'eplg': 0.11100795484801806}
{'qubits': 15, 'depth': 11, 'seconds': 0.026521019999563578, 'xeb': 0.44920797397632684, 'hog_prob': 0.8580192141237186, 'qv_pass': True, 'eplg': 0.0701683725507315}
{'qubits': 15, 'depth': 2, 'seconds': 0.022785675999330124, 'xeb': 0.3318288247492783, 'hog_prob': 0.56470453543443, 'qv_pass': False, 'eplg': 0.42395414700800227}
{'qubits': 15, 'depth': 7, 'seconds': 0.02420134100066207, 'xeb': 0.26149837557349875, 'hog_prob': 0.8543617882343497, 'qv_pass': True, 'eplg': 0.17437794647505767}
{'qubits': 15, 'depth': 8, 'seconds': 0.027443413999208133, 'xeb': 0.21777212957791897, 'hog_prob': 0.7018676413559881, 'qv_pass': True, 'eplg': 0.1734858611784219}
{'qubits': 15, 'depth': 12, 'seconds': 0.029229870000563096, 'xeb': 0.4269548730327119, 'hog_prob': 0.8134277422487273, 'qv_pass': True, 'eplg': 0.06846645668783458}
{'qubits': 15, 'depth': 13, 'seconds': 0.028160555999420467, 'xeb': 0.4625377943353237, 'hog_prob': 0.9165176835633462, 'qv_pass': True, 'eplg': 0.05758520774037179}
{'qubits': 15, 'depth': 9, 'seconds': 0.02768723500048509, 'xeb': 0.2898091072304941, 'hog_prob': 0.8018518170717357, 'qv_pass': True, 'eplg': 0.1285656599652173}
{'qubits': 15, 'depth': 14, 'seconds': 0.028185885999846505, 'xeb': 0.45490568745755516, 'hog_prob': 0.9778776266784992, 'qv_pass': True, 'eplg': 0.05470837127765593}
{'qubits': 15, 'depth': 10, 'seconds': 0.028137176001109765, 'xeb': 0.5418658827776442, 'hog_prob': 0.9484688242425889, 'qv_pass': True, 'eplg': 0.059434205444644284}
{'qubits': 15, 'depth': 15, 'seconds': 0.031162077000772115, 'xeb': 0.3476514637166606, 'hog_prob': 0.9233076335842694, 'qv_pass': True, 'eplg': 0.06801353736825755}
